id,round,pullback_score,extracted_target,extracted_source,gold_domains,concepts_matched,n_gold_concepts,coverage,stop_reason,image_path
033,7,1.805,food temptation,battle,donut | arrest your hunger,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k7/033.png
034,1,1.711,snacking,epic adventure,eating chips | flavor adventure,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/034.png
034,2,0.993,doritos,explosive action adventure,eating chips | flavor adventure,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k2/034.png
034,3,1.161,doritos,action adventure,eating chips | flavor adventure,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/034.png
034,4,2.019,spicy snack flavor,volcanic explosion,eating chips | flavor adventure,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/034.png
034,5,1.934,doritos flavor experience,epic fantasy adventure,eating chips | flavor adventure,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/034.png
034,6,1.861,spicy flavor,action adventure,eating chips | flavor adventure,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/034.png
034,7,1.768,spicy food intensity,volcanic explosion,eating chips | flavor adventure,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/034.png
034,8,2.535,spicy snack experience,extreme adventure,eating chips | flavor adventure,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/034.png
034,9,1.46,spicy snack experience,dangerous adventure,eating chips | flavor adventure,0,2,0.333,in_progress,visual_reasoning/experiment_1/images/k9/034.png
034,10,1.364,spicy snack,volcanic landscape,eating chips | flavor adventure,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/034.png
035,1,1.121,purity,white rose,dove cream | flower,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k1/035.png
035,2,1.91,skin moisturization,flower blooming,dove cream | flower,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/035.png
035,3,1.743,skin hydration,flower revival,dove cream | flower,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/035.png
035,4,4.071,skin moisturization,flower revival,dove cream | flower,2,2,0.714,in_progress,visual_reasoning/experiment_1/images/k4/035.png
035,5,4.378,skin moisturization,flower revival,dove cream | flower,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k5/035.png
035,6,2.89,skin moisturization,flower petals,dove cream | flower,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/035.png
035,7,1.511,dove body cream,blooming flower,dove cream | flower,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/035.png
035,8,1.046,skin moisturization,blooming flower,dove cream | flower,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/035.png
035,9,1.65,dove soap,flower,dove cream | flower,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/035.png
035,10,2.579,skin moisturization,blooming flower,dove cream | flower,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/035.png
036,1,4.337,kitchen chaos,car crash,drunk driving | car crash,1,2,0.571,generation_failed,visual_reasoning/experiment_1/images/k1/036.png
036,2,1.989,culinary failure,car crash,drunk driving | car crash,1,2,0.286,generation_failed,visual_reasoning/experiment_1/images/k2/036.png
036,3,2.074,drunk driving,recipe for disaster,drunk driving | car crash,1,2,0.286,generation_failed,visual_reasoning/experiment_1/images/k3/036.png
036,4,2.62,drunk driving,recipe,drunk driving | car crash,1,2,0.429,generation_failed,visual_reasoning/experiment_1/images/k4/036.png
036,5,0.0,drunk driving consequences,recipe book,drunk driving | car crash,1,2,0.0,generation_failed,visual_reasoning/experiment_1/images/k5/036.png
037,1,1.154,sound experience,light energy waves,headphones | pushing music,0,2,0.143,flattened,visual_reasoning/experiment_1/images/k1/037.png
037,2,1.557,sony headphones,flowing light energy,headphones | pushing music,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k2/037.png
037,3,2.589,music listening experience,light and fire,headphones | pushing music,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k3/037.png
037,4,2.487,music listening experience,light beam,headphones | pushing music,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k4/037.png
037,5,1.56,music listening experience,fire,headphones | pushing music,0,2,0.286,flattened,visual_reasoning/experiment_1/images/k5/037.png
037,6,0.983,music listening experience,explosion,headphones | pushing music,0,2,0.143,flattened,visual_reasoning/experiment_1/images/k6/037.png
037,7,0.961,music listening experience,fire and sparks,headphones | pushing music,0,2,0.143,flattened,visual_reasoning/experiment_1/images/k7/037.png
038,1,4.499,head injury risk,cracked glass sculpture,head without helmet | cracked egg,0,2,0.714,generation_failed,visual_reasoning/experiment_1/images/k1/038.png
039,1,2.774,death of literature,funeral procession,digital entertainment | funeral,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k1/039.png
039,2,1.733,death of reading,funeral procession,digital entertainment | funeral,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k2/039.png
039,3,4.484,death of reading culture,funeral procession,digital entertainment | funeral,1,2,0.571,flattened,visual_reasoning/experiment_1/images/k3/039.png
039,4,2.51,death of reading,funeral,digital entertainment | funeral,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k4/039.png
039,5,2.529,decline of reading,funeral,digital entertainment | funeral,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k5/039.png
044,1,2.559,cognitive enhancement,fueling a machine,coca cola | fuel,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/044.png
044,2,1.917,brain stimulation,coca-cola,coca cola | fuel,1,2,0.333,in_progress,visual_reasoning/experiment_1/images/k2/044.png
044,3,2.189,cognitive energy,internal combustion engine,coca cola | fuel,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/044.png
044,4,0.0,mental stimulation,coca-cola,coca cola | fuel,1,2,0.0,in_progress,visual_reasoning/experiment_1/images/k4/044.png
044,5,1.133,creative inspiration,coca-cola,coca cola | fuel,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k5/044.png
044,6,1.55,mental energy and creativity,coca-cola,coca cola | fuel,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/044.png
044,7,2.447,mental energy,fuel tank,coca cola | fuel,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/044.png
044,8,1.495,mental energy,coca-cola,coca cola | fuel,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/044.png
044,9,2.758,mental energy,rocket fuel,coca cola | fuel,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/044.png
044,10,1.101,mental energy,coca-cola,coca cola | fuel,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/044.png
045,1,3.453,deception,candy wonderland,sweet tooth | predator,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/045.png
045,2,3.508,sugar addiction,predatory monster,sweet tooth | predator,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/045.png
045,3,2.705,tooth decay,monster attack,sweet tooth | predator,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/045.png
045,4,4.76,tooth decay,monster siege,sweet tooth | predator,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k4/045.png
045,5,1.715,tooth decay,monster attack,sweet tooth | predator,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/045.png
045,6,1.197,tooth decay,predatory beast,sweet tooth | predator,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k6/045.png
045,7,4.089,hidden corruption,candy,sweet tooth | predator,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/045.png
045,8,1.303,tooth decay,monstrous beast,sweet tooth | predator,0,2,0.167,in_progress,visual_reasoning/experiment_1/images/k8/045.png
045,9,3.578,tooth decay,monster attack,sweet tooth | predator,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/045.png
045,10,3.031,tooth decay,monster attack,sweet tooth | predator,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/045.png
046,1,3.514,artistic inspiration,magnifying lens,clear vision | art to reality,1,2,0.571,flattened,visual_reasoning/experiment_1/images/k1/046.png
046,2,3.562,creative vision,magnifying lens,clear vision | art to reality,0,2,0.571,flattened,visual_reasoning/experiment_1/images/k2/046.png
047,1,0.907,creativity,nature,pencil | colours of nature,0,2,0.143,flattened,visual_reasoning/experiment_1/images/k1/047.png
047,2,2.639,artistic creation,colored pencils,pencil | colours of nature,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k2/047.png
047,3,1.1,natural beauty,colored pencil drawing,pencil | colours of nature,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k3/047.png
047,4,2.277,artistic creativity,natural landscape,pencil | colours of nature,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k4/047.png
047,5,1.554,creativity,colored pencils,pencil | colours of nature,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k5/047.png
047,6,1.97,artistic creation,colored pencils,pencil | colours of nature,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k6/047.png
047,7,1.102,natural beauty,colored pencils,pencil | colours of nature,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k7/047.png
047,8,1.076,nature,artistic creation,pencil | colours of nature,0,2,0.143,flattened,visual_reasoning/experiment_1/images/k8/047.png
048,1,3.132,adhesion,gecko foot,hair gel | lizard foot,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k1/048.png
048,2,2.184,hair product adhesion,gecko grip,hair gel | lizard foot,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/048.png
048,3,2.29,gecko adhesion,mechanical lubrication,hair gel | lizard foot,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/048.png
048,4,2.075,marine ecosystem,oil spill,hair gel | lizard foot,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/048.png
048,5,0.0,biological water harvesting,industrial fluid dispensing,hair gel | lizard foot,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k5/048.png
048,6,7.735,biomimetic adhesive,gecko foot adhesion,hair gel | lizard foot,1,2,1.0,in_progress,visual_reasoning/experiment_1/images/k6/048.png
048,7,0.929,hair gel,gecko adhesion,hair gel | lizard foot,1,2,0.167,in_progress,visual_reasoning/experiment_1/images/k7/048.png
048,8,1.068,gecko foot adhesion,hair gel,hair gel | lizard foot,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/048.png
048,9,4.922,gecko adhesion,fiber brush nozzle,hair gel | lizard foot,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/048.png
048,10,1.235,gecko adhesion,light bulb filament,hair gel | lizard foot,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/048.png
049,1,0.0,food preservation,none,ketchup | fresh tomatoes,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k1/049.png
049,2,1.726,heinz ketchup,fresh tomatoes,ketchup | fresh tomatoes,2,2,0.333,in_progress,visual_reasoning/experiment_1/images/k2/049.png
049,3,1.137,ketchup,fresh tomatoes,ketchup | fresh tomatoes,2,2,0.167,in_progress,visual_reasoning/experiment_1/images/k3/049.png
049,4,2.094,ketchup,fresh tomatoes,ketchup | fresh tomatoes,2,2,0.5,in_progress,visual_reasoning/experiment_1/images/k4/049.png
049,5,3.264,ketchup naturalness,fresh tomatoes,ketchup | fresh tomatoes,2,2,0.667,in_progress,visual_reasoning/experiment_1/images/k5/049.png
049,6,1.276,natural ingredients,fresh tomatoes,ketchup | fresh tomatoes,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k6/049.png
049,7,2.426,ketchup,fresh tomatoes,ketchup | fresh tomatoes,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/049.png
049,8,0.96,ketchup,fresh tomatoes,ketchup | fresh tomatoes,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/049.png
049,9,2.093,product naturalness,real tomatoes,ketchup | fresh tomatoes,1,2,0.333,in_progress,visual_reasoning/experiment_1/images/k9/049.png
049,10,2.797,ketchup,fresh tomatoes,ketchup | fresh tomatoes,2,2,0.5,in_progress,visual_reasoning/experiment_1/images/k10/049.png
050,1,4.829,car cargo capacity,warehouse,suv trunk | dimensional fold,1,2,0.714,flattened,visual_reasoning/experiment_1/images/k1/050.png
050,2,2.391,car cargo space,wormhole,suv trunk | dimensional fold,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k2/050.png
050,3,2.875,automotive power,explosive energy,suv trunk | dimensional fold,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k3/050.png
050,4,0.0,car trunk,wormhole,suv trunk | dimensional fold,1,2,0.0,flattened,visual_reasoning/experiment_1/images/k4/050.png
050,5,1.963,cargo space,black hole,suv trunk | dimensional fold,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k5/050.png
050,6,1.735,cargo space,infinite vortex,suv trunk | dimensional fold,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k6/050.png
050,7,1.266,cargo space,infinite tunnel,suv trunk | dimensional fold,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k7/050.png
050,8,1.273,car cargo space,cave,suv trunk | dimensional fold,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k8/050.png
051,1,2.183,conflict of opposites,fire and ice,ice melting | missile,0,2,0.286,flattened,visual_reasoning/experiment_1/images/k1/051.png
051,2,2.41,unsustainable ambition,ice rocket,ice melting | missile,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k2/051.png
051,3,2.29,climate change,rocket launch,ice melting | missile,0,2,0.333,flattened,visual_reasoning/experiment_1/images/k3/051.png
051,4,2.533,glacier melting,rocket launch,ice melting | missile,1,2,0.5,flattened,visual_reasoning/experiment_1/images/k4/051.png
051,5,3.456,climate change,industrial melting of glaciers,ice melting | missile,1,2,0.5,flattened,visual_reasoning/experiment_1/images/k5/051.png
051,6,2.71,global warming,rocket launch,ice melting | missile,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k6/051.png
051,7,1.079,climate change,rocket launch,ice melting | missile,0,2,0.143,flattened,visual_reasoning/experiment_1/images/k7/051.png
051,8,2.57,climate change,melting glacier,ice melting | missile,1,2,0.333,flattened,visual_reasoning/experiment_1/images/k8/051.png
051,9,2.593,climate change,melting rocket,ice melting | missile,0,2,0.5,flattened,visual_reasoning/experiment_1/images/k9/051.png
052,1,3.056,arctic ecosystem collapse,crumbling ice,polar bear | fracturing iceberg,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/052.png
052,2,3.624,climate change,melting ice,polar bear | fracturing iceberg,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/052.png
052,3,2.641,climate change,melting ice,polar bear | fracturing iceberg,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/052.png
052,4,4.418,climate change,melting ice,polar bear | fracturing iceberg,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/052.png
052,5,2.59,climate change,melting ice sculpture,polar bear | fracturing iceberg,0,2,0.375,in_progress,visual_reasoning/experiment_1/images/k5/052.png
052,6,2.814,climate change impact on arctic wildlife,melting glacier,polar bear | fracturing iceberg,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/052.png
052,7,2.913,climate change,crumbling ice,polar bear | fracturing iceberg,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/052.png
052,8,1.984,climate change,melting glacier,polar bear | fracturing iceberg,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/052.png
052,9,3.037,climate change,melting ice,polar bear | fracturing iceberg,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/052.png
052,10,3.688,climate change impact on arctic wildlife,melting glacier,polar bear | fracturing iceberg,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/052.png
